DateTime,AvgPlayers
2024-12-21 00:00:00,13870.0
2024-12-21 01:00:00,14075.0
2024-12-21 02:00:00,15545.0
2024-12-21 03:00:00,16602.0
2024-12-21 04:00:00,17752.0
2024-12-21 05:00:00,18604.0
2024-12-21 06:00:00,19421.0
2024-12-21 07:00:00,20267.0
2024-12-21 08:00:00,21469.0
2024-12-21 09:00:00,22493.0
2024-12-21 10:00:00,24123.0
2024-12-21 11:00:00,26193.0
2024-12-21 12:00:00,28646.0
2024-12-21 13:00:00,30579.0
2024-12-21 14:00:00,31002.0
2024-12-21 15:00:00,30940.0
2024-12-21 16:00:00,28950.0
2024-12-21 17:00:00,26219.0
2024-12-21 18:00:00,23883.0
2024-12-21 19:00:00,22419.0
2024-12-21 20:00:00,21171.0
2024-12-21 21:00:00,20406.0
2024-12-21 22:00:00,19103.0
2024-12-21 23:00:00,17246.0
2024-12-22 00:00:00,15425.0
2024-12-22 01:00:00,15334.0
2024-12-22 02:00:00,16814.0
2024-12-22 03:00:00,18056.0
2024-12-22 04:00:00,19245.0
2024-12-22 05:00:00,20201.0
2024-12-22 06:00:00,21002.0
2024-12-22 07:00:00,22074.0
2024-12-22 08:00:00,23430.0
2024-12-22 09:00:00,24408.0
2024-12-22 10:00:00,25704.0
2024-12-22 11:00:00,28109.0
2024-12-22 12:00:00,30407.0
2024-12-22 13:00:00,31783.0
2024-12-22 14:00:00,31883.0
2024-12-22 15:00:00,31113.0
2024-12-22 16:00:00,28166.0
2024-12-22 17:00:00,25242.0
2024-12-22 18:00:00,23679.0
2024-12-22 19:00:00,22460.0
2024-12-22 20:00:00,21672.0
2024-12-22 21:00:00,20296.0
2024-12-22 22:00:00,18505.0
2024-12-22 23:00:00,16461.0
2024-12-23 00:00:00,14573.0
2024-12-23 01:00:00,13507.0
2024-12-23 02:00:00,14003.0
2024-12-23 03:00:00,14341.0
2024-12-23 04:00:00,15191.0
2024-12-23 05:00:00,15227.0
2024-12-23 06:00:00,14660.0
2024-12-23 07:00:00,15242.0
2024-12-23 08:00:00,16433.0
2024-12-23 09:00:00,17718.0
2024-12-23 10:00:00,19702.0
2024-12-23 11:00:00,22646.0
2024-12-23 12:00:00,25531.0
2024-12-23 13:00:00,27805.0
2024-12-23 14:00:00,28266.0
2024-12-23 15:00:00,27920.0
2024-12-23 16:00:00,25191.0
2024-12-23 17:00:00,22653.0
2024-12-23 18:00:00,21185.0
2024-12-23 19:00:00,20499.0
2024-12-23 20:00:00,19785.0
2024-12-23 21:00:00,18867.0
2024-12-23 22:00:00,17468.0
2024-12-23 23:00:00,15630.0
2024-12-24 00:00:00,13929.0
2024-12-24 01:00:00,13292.0
2024-12-24 02:00:00,13802.0
2024-12-24 03:00:00,14247.0
2024-12-24 04:00:00,15451.0
2024-12-24 05:00:00,15440.0
2024-12-24 06:00:00,15191.0
2024-12-24 07:00:00,15521.0
2024-12-24 08:00:00,16579.0
2024-12-24 09:00:00,17830.0
2024-12-24 10:00:00,20008.0
2024-12-24 11:00:00,23026.0
2024-12-24 12:00:00,25864.0
2024-12-24 13:00:00,28060.0
2024-12-24 14:00:00,28278.0
2024-12-24 15:00:00,27616.0
2024-12-24 16:00:00,24637.0
2024-12-24 17:00:00,21413.0
2024-12-24 18:00:00,19555.0
2024-12-24 19:00:00,18631.0
2024-12-24 20:00:00,17653.0
2024-12-24 21:00:00,16884.0
2024-12-24 22:00:00,15810.0
2024-12-24 23:00:00,14514.0
2024-12-25 00:00:00,12990.0
2024-12-25 01:00:00,12459.0
2024-12-25 02:00:00,13196.0
2024-12-25 03:00:00,13727.0
2024-12-25 04:00:00,14997.0
2024-12-25 05:00:00,15066.0
2024-12-25 06:00:00,15008.0
2024-12-25 07:00:00,15656.0
2024-12-25 08:00:00,16746.0
2024-12-25 09:00:00,18050.0
2024-12-25 10:00:00,19926.0
2024-12-25 11:00:00,22579.0
2024-12-25 12:00:00,25202.0
2024-12-25 13:00:00,27167.0
2024-12-25 14:00:00,27674.0
2024-12-25 15:00:00,27015.0
2024-12-25 16:00:00,24483.0
2024-12-25 17:00:00,21987.0
2024-12-25 18:00:00,20777.0
2024-12-25 19:00:00,19915.0
2024-12-25 20:00:00,19414.0
2024-12-25 21:00:00,18475.0
2024-12-25 22:00:00,17317.0
2024-12-25 23:00:00,16025.0
2024-12-26 00:00:00,14412.0
2024-12-26 01:00:00,13638.0
2024-12-26 02:00:00,14200.0
2024-12-26 03:00:00,14520.0
2024-12-26 04:00:00,15399.0
2024-12-26 05:00:00,15397.0
2024-12-26 06:00:00,15196.0
2024-12-26 07:00:00,15721.0
2024-12-26 08:00:00,16774.0
2024-12-26 09:00:00,18193.0
2024-12-26 10:00:00,20482.0
2024-12-26 11:00:00,23262.0
2024-12-26 12:00:00,25867.0
2024-12-26 13:00:00,28235.0
2024-12-26 14:00:00,28680.0
2024-12-26 15:00:00,28434.0
2024-12-26 16:00:00,26185.0
2024-12-26 17:00:00,23523.0
2024-12-26 18:00:00,22059.0
2024-12-26 19:00:00,21072.0
2024-12-26 20:00:00,20287.0
2024-12-26 21:00:00,19435.0
2024-12-26 22:00:00,18243.0
2024-12-26 23:00:00,16519.0
2024-12-27 00:00:00,15030.0
2024-12-27 01:00:00,14132.0
2024-12-27 02:00:00,14653.0
2024-12-27 03:00:00,14751.0
2024-12-27 04:00:00,15634.0
2024-12-27 05:00:00,15714.0
2024-12-27 06:00:00,15467.0
2024-12-27 07:00:00,16098.0
2024-12-27 08:00:00,17132.0
2024-12-27 09:00:00,18405.0
