Hour,AvgPlayers
0,58831.10138248848
1,63206.6866359447
2,69401.08755760368
3,72121.48387096774
4,73490.6728110599
5,74481.82258064517
6,74235.3
7,73704.20952380954
8,73693.92857142858
9,72678.09047619047
10,71675.8238095238
11,81991.27142857142
12,96472.15238095238
13,108915.60476190476
14,112627.22857142858
15,110086.83333333333
16,95393.8
17,80590.41904761904
18,72644.87619047619
19,69587.17142857143
20,68627.25238095238
21,67445.28095238096
22,64888.928571428565
23,60865.52857142857
