Hour,AvgPlayers
0,16213.95852534562
1,17224.26728110599
2,19436.81105990783
3,20790.658986175113
4,20759.460829493088
5,19459.542857142857
6,16666.77142857143
7,13652.604761904762
8,11083.142857142859
9,9001.780952380952
10,8037.6809523809525
11,10107.2
12,14034.380952380952
13,17903.657142857144
14,19614.52380952381
15,19359.823809523812
16,17499.561904761904
17,16556.22380952381
18,17242.709523809524
19,19156.166666666668
20,21017.3
21,21423.266666666666
22,20491.552380952384
23,18115.6
